Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
12389,826154942000000,SmartRPA by marco2012,complete,2020-08-26T15:57:22.000,dunnjohn,Browser,Chrome,startDownload,,,,,,,,,,,,,,,,,,,https://www.everett-glover.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,A,,,,True,,,,,,,"id(""trial"")","id(""trial"")"
47629,1023081432000000,SmartRPA by marco2012,complete,2020-10-23T08:19:14.000,katelyn81,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,https://www.allen-williams.com/economic,[],,,,,,,,,,A,,nor,,nor,,,,,,,"id(""trial"")","id(""trial"")"
53124,603223254000000,SmartRPA by marco2012,complete,2020-06-03T22:46:47.000,kimberly54,OperatingSystem,Explorer,moved,/similar/bring.odt,/race/production.bmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14600,413124135000000,SmartRPA by marco2012,complete,2020-04-13T12:41:38.000,zlogan,OperatingSystem,Clipboard,paste,,,Her relate wall enjoy dinner serve few.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14601,413124135000000,SmartRPA by marco2012,complete,2020-04-13T12:41:49.000,zlogan,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14602,413124135000000,SmartRPA by marco2012,complete,2020-04-13T12:42:47.000,zlogan,OperatingSystem,Explorer,Unmount,/up/level.webm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14603,413124135000000,SmartRPA by marco2012,complete,2020-04-13T12:43:10.000,zlogan,OperatingSystem,Clipboard,paste,,,May our perhaps use discussion room.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14604,413124135000000,SmartRPA by marco2012,complete,2020-04-13T12:43:24.000,zlogan,OperatingSystem,SublimeText,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1107053208000000,SmartRPA by marco2012,complete,2020-11-07T06:13:44.000,tmorris,Browser,Chrome,moveTab,,,,,,,,,,,,,,,,check_link,,,http://smith-ayala.net/,[],,,,,,,,,,A,,training,,our,,,,,,,"id(""hand/div[2]"")","id(""hand/div[2]"")"
15002,810151450000000,SmartRPA by marco2012,complete,2020-08-10T15:15:58.000,zkline,Browser,Chrome,clickButton,,,,,,,,,,,,,,,,,,,https://larson.com/more,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,including,,data,,,,,,,"id(""trial"")","id(""trial"")"
