Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
2040,714141140000000,SmartRPA by marco2012,complete,2020-07-14T14:20:04.000,williamssherri,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,906013803000000,SmartRPA by marco2012,complete,2020-09-06T01:46:15.000,marshallamy,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,111142732000000,SmartRPA by marco2012,complete,2020-01-11T14:30:34.000,zwright,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook17,Sheet16,['Sheet16'],,cultural,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,823012518000000,SmartRPA by marco2012,complete,2020-08-23T01:59:18.000,dunnsydney,MicrosoftOffice,Microsoft Excel,newChartWorkbook,,,,,Workbook16,Sheet17,"['Sheet17', 'Sheet14']",,understand,C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,210032851000000,SmartRPA by marco2012,complete,2020-02-10T04:00:44.000,bonnie98,MicrosoftOffice,Microsoft Excel,getCell,,,,,Workbook9,Sheet4,['Sheet4'],,data,C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,621204646000000,SmartRPA by marco2012,complete,2020-06-21T21:00:19.000,dalexander,OperatingSystem,Explorer,insertUSB,/none/star.docx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,802145234000000,SmartRPA by marco2012,complete,2020-08-02T15:00:33.000,ghogan,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,107083055000000,SmartRPA by marco2012,complete,2020-01-07T08:51:53.000,meyerkelly,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/Mr/wait.pptx,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,1106032254000000,SmartRPA by marco2012,complete,2020-11-06T03:43:43.000,donnarich,Browser,Chrome,mutedTab,,,,,,,,,,,,,,,,,,,https://larson.com/,[],,,,,,,,,,DIV,,she,,security,,,,,,,"id(""trial"")","id(""trial"")"
2092,430165536000000,SmartRPA by marco2012,complete,2020-04-30T17:02:55.000,kcook,OperatingSystem,Explorer,openFolder,/sea/eat.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,118062427000000,SmartRPA by marco2012,complete,2020-01-18T06:31:41.000,marissarodriguez,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:18:47.000,allisonkeith,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/decade/care.json,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,420061459000000,SmartRPA by marco2012,complete,2020-04-20T07:00:04.000,meredith57,MicrosoftOffice,Microsoft Excel,resizeWindow,,,,,Workbook1,Sheet2,['Sheet2'],,security,A18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,904164129000000,SmartRPA by marco2012,complete,2020-09-04T16:44:28.000,jenniferhays,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/design/bank.ods,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,107020901000000,SmartRPA by marco2012,complete,2020-01-07T02:10:21.000,christinadorsey,Browser,Chrome,uninstallBrowserExtension,,,,,,,,,,,,,,,,check_link,,,https://larson.com/more,[],,,,,,,,,,A,,popular,,trial,,,,,,,"id(""trial"")","id(""trial"")"
2233,719122435000000,SmartRPA by marco2012,complete,2020-07-19T12:31:49.000,harold65,MicrosoftOffice,Microsoft Excel,activateWorkbook,,,,,Workbook2,Sheet10,['Sheet10'],,commercial,S9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
