Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
3770,723031336000000,SmartRPA by marco2012,complete,2020-07-23T03:23:13.000,mwilliams,OperatingSystem,Explorer,moved,/establish/bag.mov,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,416160934000000,SmartRPA by marco2012,complete,2020-04-16T16:12:15.000,mary08,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/middle,"[""serverRedirect""]",,,,,,,,,,INPUT,text,news,,be,,,,,,,"id(""cultural"")","id(""cultural"")"
11787,321102445000000,SmartRPA by marco2012,complete,2020-03-21T10:32:15.000,fsparks,Browser,Chrome,selectText,,,,,,,,,,,,,,,,,,,https://www.everett-glover.com/know,[],,,,,,,,,,IMG,,provide,,someone,,,,,,,"id(""trial"")","id(""trial"")"
9605,811182259000000,SmartRPA by marco2012,complete,2020-08-11T18:26:41.000,hbell,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,http://farmer-brown.org/special,[],,,,,,,,,,,,thousand,,including,,,,,,,"id(""trial"")","id(""trial"")"
7807,427015946000000,SmartRPA by marco2012,complete,2020-04-27T02:02:56.000,stephaniepatton,Browser,Chrome,uninstallBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.allen-williams.com/economic,"[""serverRedirect""]",,,,,,,,,,IMG,,perform,,including,,,,,,,"id(""trial"")","id(""trial"")"
5869,305063640000000,SmartRPA by marco2012,complete,2020-03-05T06:47:37.000,carolyn14,OperatingSystem,Explorer,moved,/exist/not.tiff,/recent/bad.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,504045627000000,SmartRPA by marco2012,complete,2020-05-04T05:04:58.000,owenrichard,Browser,Chrome,detachTab,,,,,,,,,,,,,,,,,,,https://larson.com/more,[],,,,,,,,,,,,popular,,,,,,,,,"id(""trial"")","id(""trial"")"
4945,1007184359000000,SmartRPA by marco2012,complete,2020-10-07T18:55:35.000,qthomas,OperatingSystem,Explorer,moved,/establish/bag.mov,/quite/military.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,328131306000000,SmartRPA by marco2012,complete,2020-03-28T13:20:10.000,watsonjessica,OperatingSystem,Explorer,moved,/event/cause.mov,/letter/network.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,703093518000000,SmartRPA by marco2012,complete,2020-07-03T09:36:29.000,unelson,Browser,Chrome,unpinnedTab,,,,,,,,,,,,,,,,input_text,,,http://www.fisher.com/,[],,,,,,,,,,BUTTON,submit,amount,,structure,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
