Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
4503,320091611000000,SmartRPA by marco2012,complete,2020-03-20T09:19:03.000,phamsandra,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,http://mckinney.biz/carry,[],,,,,,,,,,,,appear,,False,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
5758,213052647000000,SmartRPA by marco2012,complete,2020-02-13T05:31:14.000,andrea81,MicrosoftOffice,Microsoft PowerPoint,previousSlideshow,/sea/eat.mp4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5682,513040114000000,SmartRPA by marco2012,complete,2020-05-13T04:05:59.000,nicholasanderson,MicrosoftOffice,Microsoft Excel,activateWorkbook,,,,,Workbook15,Sheet3,['Sheet3'],,store,E3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,1022164947000000,SmartRPA by marco2012,complete,2020-10-22T17:21:54.000,robertrasmussen,MicrosoftOffice,Microsoft Word,changeDocument,/green/film.odp,,,,,,,,,,,,,,,,thousand,,,,,,,,,,,,,,,,,,,,,,,,,
5443,620112629000000,SmartRPA by marco2012,complete,2020-06-20T11:35:26.000,djohnson,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,913195459000000,SmartRPA by marco2012,complete,2020-09-13T20:32:12.000,matthew21,MicrosoftOffice,Microsoft Excel,addWorksheet,,,,,Workbook4,Sheet17,"['Sheet17', 'Sheet9']",,data,B18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,1004051513000000,SmartRPA by marco2012,complete,2020-10-04T05:24:12.000,pdavis,OperatingSystem,Explorer,deleted,/design/bank.ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,816064601000000,SmartRPA by marco2012,complete,2020-08-16T06:49:45.000,benjamin00,MicrosoftOffice,Microsoft PowerPoint,SlideSelectionChanged,/decade/care.json,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,104175019000000,SmartRPA by marco2012,complete,2020-01-04T18:19:55.000,diana36,MicrosoftOffice,Microsoft Excel,pivotTableValueChangeSheet,,,,,Workbook15,Sheet13,"['Sheet13', 'Sheet15']",,security,L13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,727072346000000,SmartRPA by marco2012,complete,2020-07-27T07:25:16.000,suzannebutler,Browser,Chrome,submit,,,,,,,,,,,,,,,,,,,http://mckinney.biz/carry,"[""serverRedirect""]",,,,,,,,,,,,appear,,,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
4941,510063820000000,SmartRPA by marco2012,complete,2020-05-10T07:11:57.000,chelseahines,MicrosoftOffice,Microsoft PowerPoint,nextSlideshow,/point/else.csv,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
