Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
515,805012455000000,SmartRPA by marco2012,complete,2020-08-05T02:00:04.000,jeffreyholland,MicrosoftOffice,Microsoft PowerPoint,doubleClickPresentation,/ground/decision.txt,,,,,,,,,,,,"0, 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,217034014000000,SmartRPA by marco2012,complete,2020-02-17T03:50:28.000,david67,OperatingSystem,Explorer,deleted,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,924073111000000,SmartRPA by marco2012,complete,2020-09-24T07:32:24.000,orodriguez,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://www.knight.com/environmental,"[""fromAddressBar""]",,,,,,,,,,BUTTON,submit,appear,,store,,,,,,,"id(""cultural"")","id(""cultural"")"
366,627121256000000,SmartRPA by marco2012,complete,2020-06-27T12:48:28.000,parksandre,MicrosoftOffice,Microsoft Excel,closeWindow,,,,,Workbook4,Sheet9,"['Sheet9', 'Sheet4']",,nor,U5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,614183131000000,SmartRPA by marco2012,complete,2020-06-14T18:41:00.000,yglover,OperatingSystem,Explorer,Unmount,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,529124149000000,SmartRPA by marco2012,complete,2020-05-29T12:52:17.000,kferguson,OperatingSystem,Explorer,moved,/whole/general.odt,/money/finally.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,608061025000000,SmartRPA by marco2012,complete,2020-06-08T06:23:00.000,dana29,OperatingSystem,Explorer,Unmount,/two/any.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1009171339000000,SmartRPA by marco2012,complete,2020-10-09T17:36:58.000,pmurray,MicrosoftOffice,Microsoft Word,rightClickWindow,/Mr/wait.pptx,,,,,,,,,,,,,,,,nor,,,,,,,,,,,,,,,,,,,,,,,,,
4554,331153212000000,SmartRPA by marco2012,complete,2020-03-31T15:35:04.000,odean,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,http://www.fisher.com/body,[],,,,,,,,,,A,,no,,amount,,,,,,,"id(""cultural"")","id(""cultural"")"
3334,1002135841000000,SmartRPA by marco2012,complete,2020-10-02T14:04:12.000,joseph33,MicrosoftOffice,Microsoft Excel,openWindow,,,,,Workbook2,Sheet1,['Sheet1'],,civil,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,905025452000000,SmartRPA by marco2012,complete,2020-09-05T02:55:41.000,edwardmarsh,Browser,Microsoft Excel,closeWindow,,,,,Workbook15,Sheet9,"['Sheet9', 'Sheet10']",,structure,K15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,929050803000000,SmartRPA by marco2012,complete,2020-09-29T05:08:50.000,alexandramunoz,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,http://www.werner.com/,[],,,,,,,,,,,,cultural,,civil,,,,,,,"id(""cultural"")","id(""cultural"")"
2016,319170655000000,SmartRPA by marco2012,complete,2020-03-19T17:13:54.000,jakemendez,OperatingSystem,Explorer,openFolder,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,926055826000000,SmartRPA by marco2012,complete,2020-09-26T06:06:07.000,miguelball,OperatingSystem,Explorer,deleted,/quite/military.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,329022615000000,SmartRPA by marco2012,complete,2020-03-29T02:40:55.000,mooreheidi,OperatingSystem,Explorer,openFolder,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,608061025000000,SmartRPA by marco2012,complete,2020-06-08T06:11:26.000,dana29,Browser,Chrome,newTab,,,,,,,,,,,,,,,,click_btn,,,http://www.werner.com/last,"[""fromAddressBar""]",,,,,,,,,,DIV,,amount,,long,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
160,1013221520000000,SmartRPA by marco2012,complete,2020-10-13T22:22:15.000,conniewells,Browser,Microsoft Excel,link,,,,,Workbook14,Sheet13,['Sheet13'],,nor,R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,518234100000000,SmartRPA by marco2012,complete,2020-05-18T23:52:15.000,wrightmatthew,OperatingSystem,Explorer,openFolder,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1104165910000000,SmartRPA by marco2012,complete,2020-11-04T17:04:55.000,paul13,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
893,509154651000000,SmartRPA by marco2012,complete,2020-05-09T15:54:24.000,pamelafields,OperatingSystem,Explorer,Unmount,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,104175019000000,SmartRPA by marco2012,complete,2020-01-04T18:22:28.000,diana36,MicrosoftOffice,Microsoft Word,openDocument,/throughout/sell.wav,,,,,,,,,,,,,,,,nor,,,,,,,,,,,,,,,,,,,,,,,,,
1803,713042851000000,SmartRPA by marco2012,complete,2020-07-13T04:31:50.000,hugheselizabeth,Browser,Chrome,urlHashChange,,,,,,,,,,,,,,,,,,,https://www.lopez-osborne.com/history,"[""fromAddressBar""]",,,,,,,,,,,,fund,,fund,,,,,,,"id(""environmental/section[1]"")","id(""environmental/section[1]"")"
2063,629091902000000,SmartRPA by marco2012,complete,2020-06-29T09:25:48.000,imaxwell,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,221211145000000,SmartRPA by marco2012,complete,2020-02-21T21:37:47.000,garcianathan,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook4,Sheet8,['Sheet8'],,hair,B18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,416081446000000,SmartRPA by marco2012,complete,2020-04-16T08:25:15.000,gross,OperatingSystem,Explorer,deleted,/money/finally.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,801092717000000,SmartRPA by marco2012,complete,2020-08-01T09:52:23.000,bturner,MicrosoftOffice,Microsoft PowerPoint,nextSlideshow,/none/star.docx,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
