Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
45176,310060036000000,SmartRPA by marco2012,complete,2020-03-10T06:13:39.000,amandamills,OperatingSystem,Explorer,moved,/especially/wrong.wav,/long/myself.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,211131829000000,SmartRPA by marco2012,complete,2020-02-11T13:27:57.000,kingmichele,Browser,Chrome,erasedDownload,,,,,,,,,,,,,,,,,,,https://bowen-gallegos.net/,[],,,,,,,,,,,,reason,,suddenly,,,,,,,"id(""month/button[0]/section[3]"")","id(""month/button[0]/section[3]"")"
2927,715063456000000,SmartRPA by marco2012,complete,2020-07-15T06:36:42.000,kayla54,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,https://larson.com/more,[],,,,,,,,,,DIV,,,,someone,,,,,,,"id(""environmental/section[1]"")","id(""environmental/section[1]"")"
70,407171022000000,SmartRPA by marco2012,complete,2020-04-07T17:20:15.000,shellymarquez,OperatingSystem,Explorer,moved,/reduce/way.csv,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8196,223044823000000,SmartRPA by marco2012,complete,2020-02-23T04:59:14.000,zscott,Browser,Chrome,closedNotification,,,,,,,,,,,,,,,,,,,https://bowen-gallegos.net/value,"[""serverRedirect""]",,,,,,,,,,,,suddenly,,American,,,,,,,"id(""month/button[0]/section[3]"")","id(""month/button[0]/section[3]"")"
5769,227224658000000,SmartRPA by marco2012,complete,2020-02-27T23:20:39.000,vanessahudson,Browser,Chrome,changeField,,,,,,,,,,,,,,,,,,,https://www.cantrell-gonzalez.net/,"[""serverRedirect""]",,,,,,,,,,,,half,,half,,,,,,,"id(""traditional"")","id(""traditional"")"
4121,224202702000000,SmartRPA by marco2012,complete,2020-02-24T21:02:09.000,diamondreynolds,Browser,Chrome,zoomTab,,,,,,,,,,,,,,,,,,,http://www.rodriguez.com/also,[],,,,,,,,,,,,reason,,,,,,,,,"id(""month/button[0]/section[3]"")","id(""month/button[0]/section[3]"")"
18903,729230325000000,SmartRPA by marco2012,complete,2020-07-29T23:06:16.000,dylansmith,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,https://dunn-stuart.com/,[],,,,,,,,,,DIV,,data,,environmental,,,,,,,"id(""environmental/section[1]"")","id(""environmental/section[1]"")"
2103,902002524000000,SmartRPA by marco2012,complete,2020-09-02T00:27:15.000,heidiharris,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,check_link,,,http://berger.net/finally,"[""fromAddressBar""]",,,,,,,,,,IMG,,appear,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
998,915004520000000,SmartRPA by marco2012,complete,2020-09-15T00:57:12.000,nicole36,OperatingSystem,Explorer,moved,/sea/eat.mp4,/reduce/way.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,806095225000000,SmartRPA by marco2012,complete,2020-08-06T10:03:28.000,ktaylor,OperatingSystem,Explorer,moved,/establish/bag.mov,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,322110514000000,SmartRPA by marco2012,complete,2020-03-22T11:33:50.000,davidochoa,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/fly/table.jpg,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
