Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
3109,905221031000000,SmartRPA by marco2012,complete,2020-09-05T22:15:19.000,omiller,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/letter/network.mp3,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5699,513040114000000,SmartRPA by marco2012,complete,2020-05-13T04:16:08.000,nicholasanderson,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,414093246000000,SmartRPA by marco2012,complete,2020-04-14T09:33:50.000,melanietorres,Browser,Microsoft Excel,closeWindow,,,,,Workbook4,Sheet8,['Sheet8'],,stuff,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,107060947000000,SmartRPA by marco2012,complete,2020-01-07T06:10:53.000,ysmith,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,http://berger.net/,"[""fromAddressBar""]",,,,,,,,,,,,table,,dog,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
4045,521034112000000,SmartRPA by marco2012,complete,2020-05-21T03:52:20.000,teresa31,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,414093246000000,SmartRPA by marco2012,complete,2020-04-14T09:38:57.000,melanietorres,OperatingSystem,SublimeText,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,621204646000000,SmartRPA by marco2012,complete,2020-06-21T20:53:59.000,dalexander,Browser,Chrome,clickRadioButton,,,,,,,,,,,,,,,,,,,https://www.lopez-osborne.com/history,"[""serverRedirect""]",,,,,,,,,,A,,data,,trial,,,,,,,"id(""trial"")","id(""trial"")"
2040,714141140000000,SmartRPA by marco2012,complete,2020-07-14T14:20:04.000,williamssherri,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,608061025000000,SmartRPA by marco2012,complete,2020-06-08T06:17:30.000,dana29,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
2104,902002524000000,SmartRPA by marco2012,complete,2020-09-02T00:28:00.000,heidiharris,Browser,Chrome,dragElement,,,,,,,,,,,,,,,,input_text,,,http://www.martin.com/,[],,,,,,,,,,,,structure,,structure,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
6160,624182245000000,SmartRPA by marco2012,complete,2020-06-24T18:27:02.000,igardner,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,1027053019000000,SmartRPA by marco2012,complete,2020-10-27T05:33:38.000,vwise,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/whole/general.odt,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,109123208000000,SmartRPA by marco2012,complete,2020-01-09T12:36:22.000,lmartinez,MicrosoftOffice,Microsoft Excel,selectWorksheet,,,,,Workbook5,Sheet11,['Sheet11'],,long,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,525124023000000,SmartRPA by marco2012,complete,2020-05-25T12:52:24.000,cshelton,OperatingSystem,Explorer,deleted,/forward/year.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
