Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
1791,903093338000000,SmartRPA by marco2012,complete,2020-09-03T09:41:33.000,bfleming,OperatingSystem,Explorer,moved,/establish/bag.mov,/reduce/way.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,115181039000000,SmartRPA by marco2012,complete,2020-01-15T18:11:22.000,millersamantha,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,http://mckinney.biz/,[],,,,,,,,,,DIV,,table,,True,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
281,904164129000000,SmartRPA by marco2012,complete,2020-09-04T16:44:28.000,jenniferhays,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/design/bank.ods,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3353,415104206000000,SmartRPA by marco2012,complete,2020-04-15T10:45:16.000,leah05,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,A,,west,,civil,,,,,,,"id(""cultural"")","id(""cultural"")"
4103,615135747000000,SmartRPA by marco2012,complete,2020-06-15T13:59:47.000,mariebrown,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,http://www.fisher.com/body,[],,,,,,,,,,,,no,,dog,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
348,814090918000000,SmartRPA by marco2012,complete,2020-08-14T09:22:12.000,tony90,OperatingSystem,Explorer,moved,/family/ok.doc,/two/any.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,118062427000000,SmartRPA by marco2012,complete,2020-01-18T06:38:18.000,marissarodriguez,OperatingSystem,Explorer,moved,/kind/imagine.avi,/design/bank.ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,620105640000000,SmartRPA by marco2012,complete,2020-06-20T10:58:36.000,alexandramiller,Browser,Chrome,newTab,,,,,,,,,,,,,,,,,,,https://www.dudley.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,INPUT,text,stuff,,,,,,,,,"id(""cultural"")","id(""cultural"")"
778,728160403000000,SmartRPA by marco2012,complete,2020-07-28T16:05:48.000,troybrewer,Browser,Chrome,unpinnedTab,,,,,,,,,,,,,,,,check_link,,,http://www.werner.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,west,,commercial,,,,,,,"id(""cultural"")","id(""cultural"")"
1654,101054706000000,SmartRPA by marco2012,complete,2020-01-01T05:50:04.000,laurenaguirre,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/middle,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,be,,True,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
1929,222225602000000,SmartRPA by marco2012,complete,2020-02-22T22:58:59.000,istevens,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://www.knight.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,,,political,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
