Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
4051,604141706000000,SmartRPA by marco2012,complete,2020-06-04T14:17:21.000,ywood,Browser,Microsoft Excel,closeWindow,,,,,Workbook15,Sheet14,"['Sheet14', 'Sheet12']",,data,I8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,210193318000000,SmartRPA by marco2012,complete,2020-02-10T19:36:48.000,maria90,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/possible/difficult.csv,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,804110809000000,SmartRPA by marco2012,complete,2020-08-04T11:21:34.000,grodriguez,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,107020901000000,SmartRPA by marco2012,complete,2020-01-07T02:23:24.000,christinadorsey,OperatingSystem,Explorer,modified,/standard/science.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:27:07.000,allisonkeith,OperatingSystem,Explorer,Unmount,/kind/imagine.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,1029140616000000,SmartRPA by marco2012,complete,2020-10-29T14:18:25.000,alejandro59,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,505051644000000,SmartRPA by marco2012,complete,2020-05-05T05:23:19.000,alexis48,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,1103172501000000,SmartRPA by marco2012,complete,2020-11-03T17:32:30.000,bradley60,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
41,105220700000000,SmartRPA by marco2012,complete,2020-01-05T22:27:46.000,patriciabutler,MicrosoftOffice,Microsoft PowerPoint,activateWindow,/mention/guess.avi,,,,,,,,,,,,"0, 1, 2, 3, 4, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,801000053000000,SmartRPA by marco2012,complete,2020-08-01T00:05:01.000,combscory,MicrosoftOffice,Microsoft PowerPoint,SlideSelectionChanged,/design/bank.ods,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,513194653000000,SmartRPA by marco2012,complete,2020-05-13T19:57:40.000,joshua80,OperatingSystem,Explorer,Unmount,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,805012455000000,SmartRPA by marco2012,complete,2020-08-05T01:38:51.000,jeffreyholland,OperatingSystem,SublimeText,programOpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,105220700000000,SmartRPA by marco2012,complete,2020-01-05T22:28:37.000,patriciabutler,MicrosoftOffice,Microsoft Word,doubleClickWindow,/green/film.odp,,,,,,,,,,,,,,,,environmental,,,,,,,,,,,,,,,,,,,,,,,,,
933,527133319000000,SmartRPA by marco2012,complete,2020-05-27T13:49:39.000,angelica47,Browser,Chrome,clickCheckboxButton,,,,,,,,,,,,,,,,,,,https://gonzalez.com/,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,INPUT,text,perform,,safe,,,,,,,"id(""trial"")","id(""trial"")"
2298,801000053000000,SmartRPA by marco2012,complete,2020-08-01T00:15:13.000,combscory,OperatingSystem,Explorer,openFolder,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,527133319000000,SmartRPA by marco2012,complete,2020-05-27T13:53:33.000,angelica47,OperatingSystem,Explorer,selectFolder,/race/production.bmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,416160934000000,SmartRPA by marco2012,complete,2020-04-16T16:17:27.000,mary08,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1428,702184256000000,SmartRPA by marco2012,complete,2020-07-02T18:44:07.000,taragarcia,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,https://www.allen-williams.com/economic,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,,,perform,,trade,,,,,,,"id(""provide/body[4]/a[1]"")","id(""provide/body[4]/a[1]"")"
