Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
1018,124224430000000,SmartRPA by marco2012,complete,2020-01-24T22:52:43.000,moorejorge,OperatingSystem,Explorer,deleted,/two/any.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,216164326000000,SmartRPA by marco2012,complete,2020-02-16T16:50:37.000,dcortez,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
2724,307191953000000,SmartRPA by marco2012,complete,2020-03-07T19:30:56.000,carol86,OperatingSystem,Explorer,deleted,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,703192523000000,SmartRPA by marco2012,complete,2020-07-03T19:34:38.000,patricia77,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1104165910000000,SmartRPA by marco2012,complete,2020-11-04T17:04:54.000,paul13,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1104165910000000,SmartRPA by marco2012,complete,2020-11-04T17:09:48.000,paul13,OperatingSystem,Explorer,deleted,/whole/general.odt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,111142732000000,SmartRPA by marco2012,complete,2020-01-11T14:29:18.000,zwright,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,http://www.fisher.com/body,"[""serverRedirect"",""fromAddressBar""]",,,,,,,,,,IMG,,interest,,interest,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1697,122024252000000,SmartRPA by marco2012,complete,2020-01-22T02:54:10.000,jeffrey49,OperatingSystem,Explorer,Unmount,/sea/eat.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,303080812000000,SmartRPA by marco2012,complete,2020-03-03T08:13:40.000,markgutierrez,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
2582,518234100000000,SmartRPA by marco2012,complete,2020-05-18T23:45:36.000,wrightmatthew,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/anything/clearly.key,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
