Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
2602,616031447000000,SmartRPA by marco2012,complete,2020-06-16T03:16:01.000,cunninghamjames,Browser,Microsoft Excel,closeWindow,,,,,Workbook11,Sheet2,"['Sheet2', 'Sheet10']",,cultural,K15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,606134928000000,SmartRPA by marco2012,complete,2020-06-06T13:53:50.000,beth01,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,327230305000000,SmartRPA by marco2012,complete,2020-03-27T23:14:52.000,pmckenzie,OperatingSystem,Explorer,Unmount,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,813130255000000,SmartRPA by marco2012,complete,2020-08-13T13:14:56.000,joyceneil,OperatingSystem,Explorer,moved,/reduce/way.csv,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,904164129000000,SmartRPA by marco2012,complete,2020-09-04T16:45:45.000,jenniferhays,MicrosoftOffice,Microsoft Excel,sheetCalculate,,,,,Workbook3,Sheet12,['Sheet12'],,stuff,K15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,903093338000000,SmartRPA by marco2012,complete,2020-09-03T09:39:58.000,bfleming,Browser,Chrome,attachTab,,,,,,,,,,,,,,,,,,,http://cooper-hall.info/,"[""fromAddressBar""]",,,,,,,,,,INPUT,text,store,,within,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
2302,608061025000000,SmartRPA by marco2012,complete,2020-06-08T06:11:38.000,dana29,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://mckinney.biz/carry,"[""serverRedirect""]",,,,,,,,,,IMG,,appear,,amount,,,,,,,"id(""cultural"")","id(""cultural"")"
427,601233356000000,SmartRPA by marco2012,complete,2020-06-01T23:34:26.000,osbornemichael,Browser,Chrome,newWindow,,,,,,,,,,,,,,,,,,,http://www.fisher.com/,[],,,,,,,,,,A,,cup,,False,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
1737,1103172501000000,SmartRPA by marco2012,complete,2020-11-03T17:31:43.000,bradley60,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,228000309000000,SmartRPA by marco2012,complete,2020-02-28T00:08:24.000,hpetersen,MicrosoftOffice,Microsoft Excel,rightClickEmptyCell,,,,,Workbook9,Sheet16,"['Sheet16', 'Sheet10']",,within,P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,216164326000000,SmartRPA by marco2012,complete,2020-02-16T16:47:45.000,dcortez,MicrosoftOffice,Microsoft PowerPoint,slideshowBegin,/family/ok.doc,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,416160934000000,SmartRPA by marco2012,complete,2020-04-16T16:13:17.000,mary08,MicrosoftOffice,Microsoft PowerPoint,slideshowEnd,/up/development.pdf,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,118062427000000,SmartRPA by marco2012,complete,2020-01-18T06:30:05.000,marissarodriguez,MicrosoftOffice,Microsoft Excel,sheetCalculate,,,,,Workbook19,Sheet3,"['Sheet3', 'Sheet14']",,political,N15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,831044746000000,SmartRPA by marco2012,complete,2020-08-31T04:54:48.000,brianmiller,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,124224430000000,SmartRPA by marco2012,complete,2020-01-24T22:54:58.000,moorejorge,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,401083304000000,SmartRPA by marco2012,complete,2020-04-01T08:43:08.000,robertwillis,OperatingSystem,Explorer,Unmount,/possible/difficult.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,318133746000000,SmartRPA by marco2012,complete,2020-03-18T13:49:43.000,burtondouglas,OperatingSystem,Explorer,openFolder,/money/finally.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,926055826000000,SmartRPA by marco2012,complete,2020-09-26T06:04:09.000,miguelball,OperatingSystem,Explorer,Unmount,/letter/network.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,111142732000000,SmartRPA by marco2012,complete,2020-01-11T14:31:33.000,zwright,MicrosoftOffice,Microsoft Excel,editCellSheet,,,,,Workbook1,Sheet1,"['Sheet1', 'Sheet11']",,be,T10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,525124023000000,SmartRPA by marco2012,complete,2020-05-25T12:42:54.000,cshelton,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,https://www.thomas-simpson.com/person,[],,,,,,,,,,A,,long,,True,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
2431,217052319000000,SmartRPA by marco2012,complete,2020-02-17T05:26:50.000,prhodes,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/establish/bag.mov,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,509154651000000,SmartRPA by marco2012,complete,2020-05-09T15:53:51.000,pamelafields,OperatingSystem,Explorer,deleted,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87700,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:37:53.000,laurenfranklin,OperatingSystem,Explorer,modified,/watch/offer.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87701,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:38:39.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Other feel wind car.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87702,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:38:44.000,laurenfranklin,OperatingSystem,Explorer,modified,/red/threat.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87703,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:39:42.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Film eight eat debate beat partner report.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87704,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:40:40.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Leg central board pass statement street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87705,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:41:06.000,laurenfranklin,OperatingSystem,Explorer,modified,/society/for.css,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87706,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:42:05.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Glass TV pay know spend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87707,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:43:05.000,laurenfranklin,OperatingSystem,Explorer,modified,/left/line.odp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87708,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:43:56.000,laurenfranklin,OperatingSystem,Explorer,modified,/find/agreement.avi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87709,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:44:48.000,laurenfranklin,OperatingSystem,Explorer,modified,/affect/forward.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87710,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:44:49.000,laurenfranklin,OperatingSystem,Explorer,modified,/quality/process.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87711,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:45:09.000,laurenfranklin,OperatingSystem,Explorer,modified,/quality/process.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87712,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:45:15.000,laurenfranklin,OperatingSystem,Explorer,modified,/red/threat.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87713,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:45:25.000,laurenfranklin,OperatingSystem,Explorer,modified,/them/own.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87714,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:45:33.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Hair speak media care.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87715,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:45:56.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Yard company for mention democratic end.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87716,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:46:20.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Leg central board pass statement street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87717,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:47:11.000,laurenfranklin,OperatingSystem,Explorer,modified,/big/federal.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87718,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:47:55.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Glass TV pay know spend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87719,203083752000000,SmartRPA by marco2012,complete,2020-02-03T08:48:31.000,laurenfranklin,OperatingSystem,Clipboard,copy,,,Gas pass story.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,606134928000000,SmartRPA by marco2012,complete,2020-06-06T13:49:48.000,beth01,Browser,Chrome,dragElement,,,,,,,,,,,,,,,,,,,http://mckinney.biz/,"[""serverRedirect""]",,,,,,,,,,BUTTON,submit,civil,,store,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1537,611181804000000,SmartRPA by marco2012,complete,2020-06-11T18:25:18.000,cardenaskevin,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,317150939000000,SmartRPA by marco2012,complete,2020-03-17T15:11:40.000,smithanna,Browser,Chrome,typed,,,,,,,,,,,,,,,,,,,http://www.fisher.com/,"[""serverRedirect""]",,,,,,,,,,DIV,,long,,within,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1572,926055826000000,SmartRPA by marco2012,complete,2020-09-26T06:09:15.000,miguelball,OperatingSystem,Explorer,moved,/two/any.csv,/up/development.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,101054706000000,SmartRPA by marco2012,complete,2020-01-01T05:59:33.000,laurenaguirre,OperatingSystem,Explorer,Unmount,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,629091902000000,SmartRPA by marco2012,complete,2020-06-29T09:21:02.000,imaxwell,Browser,Chrome,unpinnedTab,,,,,,,,,,,,,,,,,,,http://mckinney.biz/carry,"[""fromAddressBar""]",,,,,,,,,,A,,civil,,long,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1626,709171743000000,SmartRPA by marco2012,complete,2020-07-09T17:19:11.000,shenry,Browser,Chrome,cancelDialog,,,,,,,,,,,,,,,,,,,http://berger.net/,[],,,,,,,,,,BUTTON,submit,cultural,,False,,,,,,,"id(""cultural"")","id(""cultural"")"
2049,714141140000000,SmartRPA by marco2012,complete,2020-07-14T14:23:28.000,williamssherri,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,509154651000000,SmartRPA by marco2012,complete,2020-05-09T15:53:48.000,pamelafields,OperatingSystem,Explorer,openFolder,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,627201352000000,SmartRPA by marco2012,complete,2020-06-27T20:14:54.000,ortegatony,Browser,Chrome,clickLink,,,,,,,,,,,,,,,,,,,http://mckinney.biz/carry,[],,,,,,,,,,INPUT,text,table,,interest,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
517,210193318000000,SmartRPA by marco2012,complete,2020-02-10T19:42:46.000,maria90,OperatingSystem,Explorer,moved,/event/cause.mov,/anything/clearly.key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,624221640000000,SmartRPA by marco2012,complete,2020-06-24T22:19:29.000,madisonbrown,Browser,Chrome,removeBookmark,,,,,,,,,,,,,,,,,,,http://www.fisher.com/,[],,,,,,,,,,DIV,,within,,True,,,,,,,"id(""cup/section[1]"")","id(""cup/section[1]"")"
2187,1004051513000000,SmartRPA by marco2012,complete,2020-10-04T05:20:56.000,pdavis,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,902002524000000,SmartRPA by marco2012,complete,2020-09-02T00:37:15.000,heidiharris,OperatingSystem,Explorer,openFolder,/design/bank.ods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,222190401000000,SmartRPA by marco2012,complete,2020-02-22T19:14:50.000,derrick35,OperatingSystem,Explorer,moved,/stay/alone.flac,/family/ok.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,1022205335000000,SmartRPA by marco2012,complete,2020-10-22T21:01:19.000,richard13,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,908071338000000,SmartRPA by marco2012,complete,2020-09-08T07:24:43.000,allisonkeith,OperatingSystem,Explorer,moved,/stay/alone.flac,/structure/everyone.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,216164326000000,SmartRPA by marco2012,complete,2020-02-16T16:51:20.000,dcortez,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,607181933000000,SmartRPA by marco2012,complete,2020-06-07T18:24:53.000,melissalee,Browser,Chrome,enableBrowserExtension,,,,,,,,,,,,,,,,,,,https://www.smith-watkins.com/,[],,,,,,,,,,,,west,,political,,,,,,,"id(""political/div[1]/url[0]"")","id(""political/div[1]/url[0]"")"
1322,623143754000000,SmartRPA by marco2012,complete,2020-06-23T14:47:34.000,colton87,OperatingSystem,Explorer,moved,/event/cause.mov,/family/ok.doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,607181933000000,SmartRPA by marco2012,complete,2020-06-07T18:29:16.000,melissalee,OperatingSystem,Explorer,deleted,/anything/clearly.key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,815081005000000,SmartRPA by marco2012,complete,2020-08-15T08:18:54.000,lesliegarcia,OperatingSystem,Explorer,Unmount,/stay/alone.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,416160934000000,SmartRPA by marco2012,complete,2020-04-16T16:20:00.000,mary08,OperatingSystem,Explorer,openFolder,/establish/bag.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,228000309000000,SmartRPA by marco2012,complete,2020-02-28T00:09:23.000,hpetersen,OperatingSystem,Clipboard,paste,,,Push walk fine rise picture voice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1103235634000000,SmartRPA by marco2012,complete,2020-11-04T00:07:18.000,vincent10,OperatingSystem,Explorer,Unmount,/reduce/way.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,318133746000000,SmartRPA by marco2012,complete,2020-03-18T13:44:08.000,burtondouglas,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
