Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
2381,913181518000000,SmartRPA by marco2012,complete,2020-09-13T18:17:57.000,stephanie99,MicrosoftOffice,Microsoft Excel,getRange,,,,,Workbook4,Sheet8,"['Sheet8', 'Sheet13']",,within,T10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,513194653000000,SmartRPA by marco2012,complete,2020-05-13T19:57:40.000,joshua80,OperatingSystem,Explorer,Unmount,/event/cause.mov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,721005636000000,SmartRPA by marco2012,complete,2020-07-21T01:02:58.000,scunningham,OperatingSystem,Clipboard,copy,,,For put describe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3966,508040659000000,SmartRPA by marco2012,complete,2020-05-08T04:15:52.000,cramirez,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,323214201000000,SmartRPA by marco2012,complete,2020-03-23T21:54:28.000,sandracastro,OperatingSystem,Skype,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,912145129000000,SmartRPA by marco2012,complete,2020-09-12T15:00:02.000,nicholasholloway,OperatingSystem,VisualStudioCode,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,402063108000000,SmartRPA by marco2012,complete,2020-04-02T06:37:40.000,cynthiahill,OperatingSystem,Explorer,created,/decade/care.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4274,612214807000000,SmartRPA by marco2012,complete,2020-06-12T22:00:40.000,thomasjason,OperatingSystem,Explorer,openFolder,/anything/clearly.key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865,227051946000000,SmartRPA by marco2012,complete,2020-02-27T05:27:48.000,julie95,OperatingSystem,Notepad.exe,programClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,314063118000000,SmartRPA by marco2012,complete,2020-03-14T06:42:20.000,rebekahowens,OperatingSystem,Explorer,deleted,/possible/difficult.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
