"Unnamed: 0","target.name","case:creator","lifecycle:transition","timeStamp","userID","target.class","targetApp","eventType","event_src_path","event_dest_path","content","mouse_coord","target.workbookName","target.sheetName","worksheets","sheets","cell_content","cell_range","cell_range_number","window_size","slides","effect","hotkey","target.id","title","description","url","eventQual","tab_moved_from_index","tab_moved_to_index","newZoomFactor","oldZoomFactor","tab_pinned","tab_audible","tab_muted","window_ingognito","file_size","tag_category","target.type","target.tagName","target.title","target.value","target.checked","target.innerHTML","target.href","target.innerText","target.option","tag_attributes","xpath","xpath_full"
"67100","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:15:32.000","cynthia75","OperatingSystem","Explorer","insertUSB","/career/stage.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67101","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:15:46.000","cynthia75","OperatingSystem","Clipboard","copy","","","Claim number own everybody others foreign either court.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67102","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:16:21.000","cynthia75","OperatingSystem","Explorer","printSubmitted","/thank/heavy.avi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67103","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:17:14.000","cynthia75","OperatingSystem","Explorer","Unmount","/record/board.wav","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67104","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:17:54.000","cynthia75","OperatingSystem","VisualStudioCode","programClose","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67105","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:17:58.000","cynthia75","OperatingSystem","Explorer","created","/at/thousand.docx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67106","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:18:14.000","cynthia75","OperatingSystem","Clipboard","paste","","","With nice about poor claim.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67107","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:18:24.000","cynthia75","OperatingSystem","Explorer","created","/career/stage.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67108","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:19:07.000","cynthia75","OperatingSystem","Notepad.exe","programOpen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67109","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:19:58.000","cynthia75","OperatingSystem","Explorer","insertUSB","/land/energy.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67110","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:20:36.000","cynthia75","OperatingSystem","Explorer","created","/item/factor.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67111","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:21:07.000","cynthia75","OperatingSystem","VisualStudioCode","programOpen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67112","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:21:26.000","cynthia75","OperatingSystem","Explorer","Mount","/education/forward.gif","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67113","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:21:38.000","cynthia75","OperatingSystem","Skype","programOpen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67114","1015031505000000","SmartRPA by marco2012","complete","2020-10-15T03:22:35.000","cynthia75","OperatingSystem","Explorer","insertUSB","/career/stage.csv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
