"Unnamed: 0","target.name","case:creator","lifecycle:transition","timeStamp","userID","target.class","targetApp","eventType","event_src_path","event_dest_path","content","mouse_coord","target.workbookName","target.sheetName","worksheets","sheets","cell_content","cell_range","cell_range_number","window_size","slides","effect","hotkey","target.id","title","description","url","eventQual","tab_moved_from_index","tab_moved_to_index","newZoomFactor","oldZoomFactor","tab_pinned","tab_audible","tab_muted","window_ingognito","file_size","tag_category","target.type","target.tagName","target.title","target.value","target.checked","target.innerHTML","target.href","target.innerText","target.option","tag_attributes","xpath","xpath_full"
"3700","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:02:12.000","cdiaz","OperatingSystem","Explorer","modified","/whether/central.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3701","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:02:18.000","cdiaz","OperatingSystem","Clipboard","copy","","","I single media bad.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3702","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:03:03.000","cdiaz","OperatingSystem","Explorer","modified","/big/federal.flac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3703","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:03:46.000","cdiaz","OperatingSystem","Clipboard","copy","","","Hear one yet there.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3704","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:04:41.000","cdiaz","OperatingSystem","Clipboard","copy","","","Himself employee note identify finally.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3705","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:05:15.000","cdiaz","OperatingSystem","Clipboard","copy","","","Much eat network group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3706","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:05:30.000","cdiaz","OperatingSystem","Clipboard","copy","","","Product foot case policy everything central indicate since.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3707","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:06:27.000","cdiaz","OperatingSystem","Clipboard","copy","","","Particular cover staff open interesting chance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3708","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:06:53.000","cdiaz","OperatingSystem","Explorer","modified","/watch/offer.jpeg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3709","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:07:37.000","cdiaz","OperatingSystem","Explorer","modified","/society/for.css","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3710","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:07:56.000","cdiaz","OperatingSystem","Clipboard","copy","","","Room share ball modern expert tree necessary.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3711","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:08:46.000","cdiaz","OperatingSystem","Clipboard","copy","","","I single media bad.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3712","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:09:34.000","cdiaz","OperatingSystem","Clipboard","copy","","","Film eight eat debate beat partner report.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3713","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:10:00.000","cdiaz","OperatingSystem","Clipboard","copy","","","Leg central board pass statement street.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3714","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:10:04.000","cdiaz","OperatingSystem","Explorer","modified","/whether/central.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3715","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:10:05.000","cdiaz","OperatingSystem","Clipboard","copy","","","Particular cover staff open interesting chance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3716","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:10:59.000","cdiaz","OperatingSystem","Clipboard","copy","","","Much eat network group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3717","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:11:08.000","cdiaz","OperatingSystem","Explorer","modified","/watch/offer.jpeg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3718","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:11:51.000","cdiaz","OperatingSystem","Explorer","modified","/whether/central.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3719","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:12:36.000","cdiaz","OperatingSystem","Clipboard","copy","","","Film eight eat debate beat partner report.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3720","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:12:45.000","cdiaz","MicrosoftOffice","Microsoft Excel","addinUninstalledWorkbook","","","","","Workbook11","Sheet11","['Sheet11', 'Sheet16']","","reality","F17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3721","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:13:12.000","cdiaz","MicrosoftOffice","Microsoft Excel","newChartWorkbook","","","","","Workbook15","Sheet4","['Sheet4']","","","G2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3722","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:13:23.000","cdiaz","MicrosoftOffice","Microsoft Excel","addWorksheet","","","","","Workbook15","Sheet16","['Sheet16']","","fall","L18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3723","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:13:57.000","cdiaz","MicrosoftOffice","Microsoft Excel","openWindow","","","","","Workbook11","Sheet13","['Sheet13']","","employee","Q1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3724","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:14:52.000","cdiaz","MicrosoftOffice","Microsoft Word","rightClickWindow","/affect/forward.wav","","","","","","","","","","","","","","","","people","","","","","","","","","","","","","","","","","","","","","","","","",""
"3700","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:02:12.000","cdiaz","OperatingSystem","Explorer","modified","/whether/central.txt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3701","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:02:18.000","cdiaz","OperatingSystem","Clipboard","copy","","","I single media bad.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3702","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:03:03.000","cdiaz","OperatingSystem","Explorer","modified","/big/federal.flac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3703","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:03:46.000","cdiaz","OperatingSystem","Clipboard","copy","","","Hear one yet there.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3704","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:04:41.000","cdiaz","OperatingSystem","Clipboard","copy","","","Himself employee note identify finally.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3705","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:05:15.000","cdiaz","OperatingSystem","Clipboard","copy","","","Much eat network group.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3706","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:05:30.000","cdiaz","OperatingSystem","Clipboard","copy","","","Product foot case policy everything central indicate since.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3707","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:06:27.000","cdiaz","OperatingSystem","Clipboard","copy","","","Particular cover staff open interesting chance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3708","110090130000000","SmartRPA by marco2012","complete","2020-01-10T09:06:53.000","cdiaz","OperatingSystem","Explorer","modified","/watch/offer.jpeg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
