Unnamed: 0,case:concept:name,case:creator,lifecycle:transition,time:timestamp,org:resource,category,application,concept:name,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full
56625,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:31:28.000,dana57,MicrosoftOffice,Microsoft Word,activateWindow,/discussion/level.wav,,,,,,,,,,,,,,,,large,,,,,,,,,,,,,,,,,,,,,,,,,
56626,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:31:55.000,dana57,MicrosoftOffice,Microsoft PowerPoint,activateWindow,/amount/age.wav,,,,,,,,,,,,"0, 1, 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56627,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:32:38.000,dana57,MicrosoftOffice,Microsoft PowerPoint,SlideSelectionChanged,/if/series.xlsx,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56628,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:32:45.000,dana57,MicrosoftOffice,Microsoft PowerPoint,newPresentationSlide,/each/of.txt,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56629,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:33:07.000,dana57,MicrosoftOffice,Microsoft PowerPoint,doubleClickPresentation,/amount/age.wav,,,,,,,,,,,,"0, 1, 2, 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56630,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:33:08.000,dana57,MicrosoftOffice,Microsoft Excel,deactivateWorkbook,,,,,Workbook16,Sheet2,"['Sheet2', 'Sheet4']",,month,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56631,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:33:49.000,dana57,MicrosoftOffice,Microsoft Excel,followHiperlinkSheet,,,,,Workbook16,Sheet7,['Sheet7'],,American,Y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56632,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:34:40.000,dana57,MicrosoftOffice,Microsoft Excel,addWorksheet,,,,,Workbook6,Sheet12,['Sheet12'],,news,H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56633,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:35:13.000,dana57,MicrosoftOffice,Microsoft PowerPoint,openPresentation,/each/of.txt,,,,,,,,,,,,"0, 1, 2, 3, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56634,1010043101000000,SmartRPA by marco2012,complete,2020-10-10T04:35:17.000,dana57,MicrosoftOffice,Microsoft Excel,openWindow,,,,,Workbook16,Sheet16,"['Sheet16', 'Sheet9']",,news,N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
